Dates,States,Daily Confirmed,Daily Recovered,Daily Deceased,Daily Tested,Daily Vaccinated
2020-06-10,AP,365,110,1,15355,0
2020-06-11,AP,182,99,2,11602,0
2020-06-12,AP,207,123,0,11775,0
2020-06-13,AP,222,94,2,14477,0
2020-06-14,AP,294,131,2,15632,0
2020-06-15,AP,304,69,2,15173,0
2020-06-16,AP,264,128,2,15911,0
2020-06-17,AP,351,128,2,15188,0
2020-06-18,AP,425,131,2,13923,0
2020-06-19,AP,465,133,4,17609,0
2020-06-20,AP,491,206,5,22371,0
2020-06-21,AP,477,196,5,24451,0
2020-06-22,AP,443,128,5,16720,0
2020-06-23,AP,462,157,8,20639,0
2020-06-24,AP,497,187,10,36047,0
2020-06-25,AP,553,209,7,19085,0
2020-06-26,AP,605,208,10,22305,0
2020-06-27,AP,796,284,11,24458,0
2020-06-28,AP,813,428,12,25778,0
2020-06-29,AP,793,324,11,30216,0
2020-06-30,AP,704,279,7,18114,0
2020-07-01,AP,657,477,6,28239,0
2020-07-02,AP,845,325,5,14284,0
2020-07-03,AP,837,319,8,38898,0
2020-07-04,AP,765,376,12,24962,0
2020-07-05,AP,998,414,14,20567,0
2020-07-06,AP,1322,498,7,16712,0
2020-07-07,AP,1178,825,13,16238,0
2020-07-08,AP,1062,1356,12,27643,0
2020-07-09,AP,1555,1053,13,16882,0
2020-07-10,AP,1608,1040,15,21020,0
2020-07-11,AP,1813,1199,17,20590,0
2020-07-12,AP,1933,1019,19,17624,0
2020-07-13,AP,1935,1052,37,19247,0
2020-07-14,AP,1916,1003,43,22670,0
2020-07-15,AP,2432,911,44,22197,0
2020-07-16,AP,2593,1015,40,22304,0
2020-07-17,AP,2602,905,42,20245,0
2020-07-18,AP,3963,1465,52,23872,0
2020-07-19,AP,5041,1127,56,31148,0
2020-07-20,AP,4074,1338,54,33580,0
2020-07-21,AP,4944,1346,62,37162,0
2020-07-22,AP,6045,6553,65,49553,0
2020-07-23,AP,7998,5428,61,58052,0
2020-07-24,AP,8147,2380,49,48114,0
2020-07-25,AP,7813,3320,52,53681,0
2020-07-26,AP,7627,3046,56,47645,0
2020-07-27,AP,6051,3257,49,43127,0
2020-07-28,AP,7948,3064,58,62979,0
2020-07-29,AP,10093,2784,65,70584,0
2020-07-30,AP,10167,4618,68,70068,0
2020-07-31,AP,10376,3840,68,61699,0
2020-08-01,AP,9276,12750,58,60797,0
2020-08-02,AP,8555,6272,67,52834,0
2020-08-03,AP,7822,5786,63,45516,0
2020-08-04,AP,9747,6953,67,64147,0
2020-08-05,AP,10128,8729,77,60576,0
2020-08-06,AP,10328,8516,72,63686,0
2020-08-07,AP,10171,7594,89,62938,0
2020-08-08,AP,10080,9151,97,62123,0
2020-08-09,AP,10820,9097,97,62912,0
2020-08-10,AP,7665,6924,80,46999,0
2020-08-11,AP,9024,9113,87,58315,0
2020-08-12,AP,9597,6676,93,57148,0
2020-08-13,AP,9996,9499,82,55692,0
2020-08-14,AP,8943,9779,97,53026,0
2020-08-15,AP,8732,10414,87,53712,0
2020-08-16,AP,8012,10117,88,48746,0
2020-08-17,AP,6780,7866,82,44578,0
2020-08-18,AP,9652,9211,88,56090,0
2020-08-19,AP,9742,8061,86,57685,0
2020-08-20,AP,9393,8846,95,55551,0
2020-08-21,AP,9544,8827,91,55010,0
2020-08-22,AP,10276,8593,97,61469,0
2020-08-23,AP,7895,7449,93,46712,0
2020-08-24,AP,8601,8741,86,54463,0
2020-08-25,AP,9927,9419,92,64351,0
2020-08-26,AP,10830,8473,81,61838,0
2020-08-27,AP,10621,8528,92,61300,0
2020-08-28,AP,10526,8463,81,61331,0
2020-08-29,AP,10548,8976,82,62024,0
2020-08-30,AP,10603,9067,88,63077,0
2020-08-31,AP,10004,8772,85,56490,0
2020-09-01,AP,10368,9350,84,59834,0
2020-09-02,AP,10392,8454,72,60804,0
2020-09-03,AP,10199,9499,75,62225,0
2020-09-04,AP,10776,12334,76,59919,0
2020-09-05,AP,10825,11941,71,69623,0
2020-09-06,AP,10794,11915,70,72573,0
2020-09-07,AP,8368,10055,70,58187,0
2020-09-08,AP,10601,11691,73,70993,0
2020-09-09,AP,10418,9842,74,71692,0
2020-09-10,AP,10175,10040,68,72229,0
2020-09-11,AP,9999,11069,77,71137,0
2020-09-12,AP,9901,10292,67,75465,0
2020-09-13,AP,9536,10131,66,72233,0
2020-09-14,AP,7956,9764,60,61529,0
2020-09-15,AP,8846,9628,69,70511,0
2020-09-16,AP,8835,10845,64,75013,0
2020-09-17,AP,8702,10712,72,77492,0
2020-09-18,AP,8096,11803,67,74710,0
2020-09-19,AP,8218,10820,58,74595,0
2020-09-20,AP,7738,10608,57,70455,0
2020-09-21,AP,6235,10502,51,56569,0
2020-09-22,AP,7553,10555,51,68829,0
2020-09-23,AP,7228,8291,45,72838,0
2020-09-24,AP,7855,8807,52,76000,0
2020-09-25,AP,7073,8695,48,69429,0
2020-09-26,AP,7293,9125,57,75990,0
2020-09-27,AP,6923,7796,45,76416,0
2020-09-28,AP,5487,7210,37,66121,0
2020-09-29,AP,6190,9836,35,68429,0
2020-09-30,AP,6133,7075,48,71806,0
2020-10-01,AP,6751,7297,41,71577,0
2020-10-02,AP,6555,7485,31,70399,0
2020-10-03,AP,6224,7798,41,72861,0
2020-10-04,AP,6242,7084,40,72811,0
2020-10-05,AP,4256,7558,38,56145,0
2020-10-06,AP,5795,6046,33,65889,0
2020-10-07,AP,5120,6349,34,66769,0
2020-10-08,AP,5292,6102,42,66944,0
2020-10-09,AP,5145,6110,31,70521,0
2020-10-10,AP,5653,6659,35,73625,0
2020-10-11,AP,5210,5509,30,75517,0
2020-10-12,AP,3224,5504,32,61112,0
2020-10-13,AP,4622,5715,35,72082,0
2020-10-14,AP,3892,5050,28,69463,0
2020-10-15,AP,4038,5622,38,73767,0
2020-10-16,AP,3967,5010,25,74337,0
2020-10-17,AP,3676,5529,24,70881,0
2020-10-18,AP,3986,4591,23,74945,0
2020-10-19,AP,2918,4303,24,61330,0
2020-10-20,AP,3503,5144,28,69095,0
2020-10-21,AP,3746,4739,27,74422,0
2020-10-22,AP,3620,3723,16,76726,0
2020-10-23,AP,3765,4281,20,80238,0
2020-10-24,AP,3342,3572,22,74919,0
2020-10-25,AP,2997,3585,21,67419,0
2020-10-26,AP,1901,3972,19,51544,0
2020-10-27,AP,2901,4352,19,74757,0
2020-10-28,AP,2949,3609,18,77028,0
2020-10-29,AP,2905,3243,16,88778,0
2020-10-30,AP,2886,3623,17,84401,0
2020-10-31,AP,2783,3708,14,82045,0
2020-11-01,AP,2618,3509,16,88780,0
2020-11-02,AP,1916,3033,13,64581,0
2020-11-03,AP,2849,3700,15,84534,0
2020-11-04,AP,2477,2701,10,75465,0
2020-11-05,AP,2745,2292,13,85364,0
2020-11-06,AP,2410,2452,11,79601,0
2020-11-07,AP,2367,2747,11,80082,0
2020-11-08,AP,2237,2256,12,76663,0
2020-11-09,AP,1392,1549,11,61050,0
2020-11-10,AP,1886,2151,12,67910,0
2020-11-11,AP,1732,1761,14,70405,0
2020-11-12,AP,1728,1777,9,77148,0
2020-11-13,AP,1593,2178,10,80737,0
2020-11-14,AP,1657,2155,7,79823,0
2020-11-15,AP,1056,2140,14,53215,0
2020-11-16,AP,753,1507,13,43044,0
2020-11-17,AP,1395,2293,9,66778,0
2020-11-18,AP,1236,1696,9,69618,0
2020-11-19,AP,1316,1821,11,75165,0
2020-11-20,AP,1221,1829,10,66002,0
2020-11-21,AP,1160,1765,7,68307,0
2020-11-22,AP,1121,1631,11,71913,0
2020-11-23,AP,545,1390,10,47130,0
2020-11-24,AP,1085,1447,8,65101,0
2020-11-25,AP,831,1176,6,60726,0
2020-11-26,AP,1031,1081,8,67269,0
2020-11-27,AP,733,1205,6,57752,0
2020-11-28,AP,625,1186,5,49348,0
2020-11-29,AP,620,3787,7,54710,0
2020-11-30,AP,381,934,4,40728,0
2020-12-01,AP,685,1094,4,51854,0
2020-12-02,AP,663,1159,7,56988,0
2020-12-03,AP,664,835,11,63049,0
2020-12-04,AP,599,913,6,63406,0
2020-12-05,AP,630,882,4,57132,0
2020-12-06,AP,667,914,9,60329,0
2020-12-07,AP,316,595,5,43006,0
2020-12-08,AP,551,744,4,56187,0
2020-12-09,AP,618,785,3,61038,0
2020-12-10,AP,538,558,2,64354,0
2020-12-11,AP,520,519,2,64425,0
2020-12-12,AP,510,665,3,67495,0
2020-12-13,AP,506,613,5,63873,0
2020-12-14,AP,305,541,2,44935,0
2020-12-15,AP,500,563,5,61452,0
2020-12-16,AP,478,715,3,64099,0
2020-12-17,AP,534,498,2,63821,0
2020-12-18,AP,458,534,1,69062,0
2020-12-19,AP,479,497,4,62215,0
2020-12-20,AP,438,589,2,64236,0
2020-12-21,AP,214,422,2,40295,0
2020-12-22,AP,402,412,4,56425,0
2020-12-23,AP,379,490,3,57719,0
2020-12-24,AP,357,355,4,59548,0
2020-12-25,AP,355,354,2,56409,0
2020-12-26,AP,282,442,1,42911,0
2020-12-27,AP,349,422,2,46386,0
2020-12-28,AP,212,410,4,37381,0
2020-12-29,AP,326,364,2,50794,0
2020-12-30,AP,349,472,4,55740,0
2020-12-31,AP,338,328,4,61148,0
2021-01-01,AP,326,350,0,58519,0
2021-01-02,AP,238,279,3,48518,0
2021-01-03,AP,232,352,4,40177,0
2021-01-04,AP,128,252,3,29714,0
2021-01-05,AP,377,278,4,51420,0
2021-01-06,AP,289,428,3,51207,0
2021-01-07,AP,295,368,1,59410,0
2021-01-08,AP,319,308,1,59671,0
2021-01-09,AP,199,423,1,50445,0
2021-01-10,AP,227,289,1,50027,0
2021-01-11,AP,121,213,2,30933,0
2021-01-12,AP,197,234,2,40986,0
2021-01-13,AP,203,231,1,44679,0
2021-01-14,AP,179,219,4,41671,0
2021-01-15,AP,94,232,1,31696,0
2021-01-16,AP,114,326,0,25542,18412
2021-01-17,AP,161,251,1,36091,0
2021-01-18,AP,81,263,1,27942,28268
2021-01-19,AP,179,231,1,39099,11815
2021-01-20,AP,173,196,0,46852,33283
2021-01-21,AP,139,254,0,49483,23587
2021-01-22,AP,137,167,4,48313,17933
2021-01-23,AP,158,172,1,43770,13732
2021-01-24,AP,158,155,0,44382,0
2021-01-25,AP,56,141,2,27717,9090
2021-01-26,AP,172,203,1,38323,9
2021-01-27,AP,111,97,2,33808,7598
2021-01-28,AP,117,128,0,36189,7956
2021-01-29,AP,125,175,0,42809,7355
2021-01-30,AP,129,147,1,41003,8214
2021-01-31,AP,116,127,0,41910,0
2021-02-01,AP,64,99,1,21922,0
2021-02-02,AP,104,147,2,29309,0
2021-02-03,AP,95,129,1,25445,27919
2021-02-04,AP,79,87,0,28254,28072
2021-02-05,AP,97,179,1,33876,28947
2021-02-06,AP,75,133,1,34864,27459
2021-02-07,AP,73,82,0,33980,0
2021-02-08,AP,62,102,1,22094,14667
2021-02-09,AP,70,115,0,26844,11222
2021-02-10,AP,50,121,1,28418,9730
2021-02-11,AP,87,79,0,30527,8545
2021-02-12,AP,68,106,1,30620,8180
2021-02-13,AP,54,71,0,33415,4528
2021-02-14,AP,55,117,0,28788,0
2021-02-15,AP,30,69,1,18834,5293
2021-02-16,AP,60,140,0,24311,4709
2021-02-17,AP,51,57,2,26474,9785
2021-02-18,AP,67,54,1,28239,10462
2021-02-19,AP,79,77,1,26526,11338
2021-02-20,AP,54,70,0,26436,9827
2021-02-21,AP,88,72,0,31680,5743
2021-02-22,AP,41,71,0,18257,13766
2021-02-23,AP,70,84,1,28268,17883
2021-02-24,AP,94,66,0,32494,27133
2021-02-25,AP,82,74,0,35443,31398
2021-02-26,AP,96,71,1,34778,25749
2021-02-27,AP,118,86,0,37041,0
2021-02-28,AP,117,66,0,39122,0
2021-03-01,AP,58,51,0,20269,11595
2021-03-02,AP,106,57,0,35804,13328
2021-03-03,AP,135,82,1,36970,19670
2021-03-04,AP,102,56,1,45077,19885
2021-03-05,AP,124,94,1,51660,25627
2021-03-06,AP,115,93,1,46566,31597
2021-03-07,AP,136,58,1,45702,0
2021-03-08,AP,74,61,2,25907,35096
2021-03-09,AP,118,89,0,45079,35381
2021-03-10,AP,120,93,1,48973,34807
2021-03-11,AP,174,78,2,47803,7303
2021-03-12,AP,210,140,1,44709,40448
2021-03-13,AP,175,132,2,40448,40559
2021-03-14,AP,298,164,2,45664,0
2021-03-15,AP,147,103,1,22604,72648
2021-03-16,AP,261,125,0,23417,63268
2021-03-17,AP,253,137,1,30716,68596
2021-03-18,AP,218,117,0,31165,80299
2021-03-19,AP,246,131,1,31546,86652
2021-03-20,AP,380,204,2,30978,96530
2021-03-21,AP,368,263,0,31138,0
2021-03-22,AP,310,114,2,35375,121249
2021-03-23,AP,492,256,2,33634,99486
2021-03-24,AP,585,251,4,35066,110257
2021-03-25,AP,758,231,4,35196,128941
2021-03-26,AP,984,306,2,40604,92476
2021-03-27,AP,947,377,0,42696,109429
2021-03-28,AP,1005,324,2,31142,6752
2021-03-29,AP,997,282,5,31325,53924
2021-03-30,AP,993,480,3,30851,86102
2021-03-31,AP,1184,456,4,30964,90304
2021-04-01,AP,1271,464,3,31809,117134
2021-04-02,AP,1288,610,5,31116,167027
2021-04-03,AP,1398,787,9,31260,89744
2021-04-04,AP,1730,842,5,31072,41635
2021-04-05,AP,1326,911,5,30678,112369
2021-04-06,AP,1941,835,7,31657,73925
2021-04-07,AP,2331,853,11,31812,111251
2021-04-08,AP,2558,915,6,31268,95735
2021-04-09,AP,2765,1245,11,31892,60553
2021-04-10,AP,3309,1053,12,31929,203315
2021-04-11,AP,3495,1198,9,31719,78965
2021-04-12,AP,3263,1091,11,33755,16998
2021-04-13,AP,4228,1483,10,35582,3296
2021-04-14,AP,4157,1606,18,35732,593962
2021-04-15,AP,5086,1745,14,35741,26278
2021-04-16,AP,6096,2194,20,35962,3548
2021-04-17,AP,7224,2332,15,35907,2477
2021-04-18,AP,6582,2343,22,35922,3120
2021-04-19,AP,5963,2569,27,37765,127709
2021-04-20,AP,8987,3116,35,37922,93956
2021-04-21,AP,9716,3359,38,39619,22411
2021-04-22,AP,10759,3992,31,41871,80527
2021-04-23,AP,11766,4441,38,45581,127064
2021-04-24,AP,11698,4421,37,50972,78858
2021-04-25,AP,12634,4304,69,62885,4285
2021-04-26,AP,9881,4431,51,74041,214143
2021-04-27,AP,11434,7055,64,74435,142095
2021-04-28,AP,14669,6433,71,74748,51221
2021-04-29,AP,14792,8188,57,86035,33103
2021-04-30,AP,17354,8468,64,86494,124033
2021-05-01,AP,19412,11579,61,98214,65961
2021-05-02,AP,23920,11411,83,114299,-2140
2021-05-03,AP,18972,10227,71,115275,15871
2021-05-04,AP,20034,12207,82,115784,6710
2021-05-05,AP,22204,11128,85,116367,43529
2021-05-06,AP,21954,10141,72,110147,33443
2021-05-07,AP,17188,12749,73,100424,29953
2021-05-08,AP,20065,19272,96,101571,15143
2021-05-09,AP,22164,18832,92,105494,5698
2021-05-10,AP,14986,16167,84,60124,773
2021-05-11,AP,20345,14502,108,86878,1058
2021-05-12,AP,21452,19095,89,90750,1724
2021-05-13,AP,22399,18638,89,96446,2569
2021-05-14,AP,22018,19177,96,89087,1138
2021-05-15,AP,22517,18739,98,89535,2851
2021-05-16,AP,24171,21101,101,94550,941
2021-05-17,AP,18561,17334,109,73749,6766
2021-05-18,AP,21320,21274,99,91253,5325
2021-05-19,AP,23160,24819,106,101330,6743
2021-05-20,AP,22610,23098,114,101281,183013
2021-05-21,AP,20937,20811,104,92231,8989
2021-05-22,AP,19981,18336,118,90609,9889
2021-05-23,AP,18767,20109,104,91629,6794
2021-05-24,AP,12994,18373,96,58835,92294
2021-05-25,AP,15284,20917,106,72979,124166
2021-05-26,AP,18285,24105,99,91120,294893
2021-05-27,AP,16167,21385,104,84224,569404
2021-05-28,AP,14429,20746,103,84502,429757
2021-05-29,AP,13756,20392,104,79564,194358
2021-05-30,AP,13400,21133,94,84232,12148
2021-05-31,AP,7943,19845,98,83461,68654
2021-06-01,AP,11303,18257,104,93704,192486
2021-06-02,AP,12768,15612,98,98048,134656
2021-06-03,AP,11421,16223,81,86223,105419
2021-06-04,AP,10413,15469,83,85311,345267
2021-06-05,AP,10373,15958,80,88441,86777
2021-06-06,AP,8976,13568,90,83690,60211
2021-06-07,AP,4872,13702,86,64800,132849
2021-06-08,AP,7796,14641,77,89732,41276
2021-06-09,AP,8766,12292,67,93511,177902
2021-06-10,AP,8110,12981,67,97863,247777
2021-06-11,AP,8239,11135,61,101863,190773
2021-06-12,AP,6952,11577,58,108616,164732
2021-06-13,AP,6770,12492,58,102876,75823
2021-06-14,AP,4549,10114,59,87756,361941
2021-06-15,AP,5741,10567,53,96153,79317
2021-06-16,AP,6617,10228,57,101544,28357
2021-06-17,AP,6151,7728,58,102712,20799
2021-06-18,AP,6341,8486,57,107764,19449
2021-06-19,AP,5674,8014,45,103935,24930
2021-06-20,AP,5646,7772,50,100001,1352551
2021-06-21,AP,2620,7504,44,55002,56371
2021-06-22,AP,4169,8376,53,74453,37455
2021-06-23,AP,4684,7324,36,80712,27523
2021-06-24,AP,4981,6464,38,88622,219014
2021-06-25,AP,4458,6313,38,91849,147082
2021-06-26,AP,4147,5773,38,96121,239451
2021-06-27,AP,4250,5570,33,95327,37480
2021-06-28,AP,2224,4714,31,71758,161492
2021-06-29,AP,3620,5757,41,91231,227117
2021-06-30,AP,3797,5498,35,97696,241124
2021-07-01,AP,3841,3963,38,90574,217179
2021-07-02,AP,3464,4284,35,93759,293873
2021-07-03,AP,2930,4346,36,90532,73546
2021-07-04,AP,3175,3692,29,94595,15429
2021-07-05,AP,2100,3435,26,72731,76284
2021-07-06,AP,3042,3748,28,88378,33939
2021-07-07,AP,3166,4019,21,83885,23742
2021-07-08,AP,2982,3461,27,91070,25063
2021-07-09,AP,3040,4576,14,100103,25567
2021-07-10,AP,2925,3937,26,95366,99785
2021-07-11,AP,2665,3231,16,91677,57528
2021-07-12,AP,1578,3041,22,62657,150280
2021-07-13,AP,2567,3034,18,81763,383159
2021-07-14,AP,2591,3329,15,90204,127483
2021-07-15,AP,2526,2933,24,93785,51242
2021-07-16,AP,2345,3001,16,81740,153432
2021-07-17,AP,2672,2467,18,91594,111927
2021-07-18,AP,2974,3290,17,105024,5880
2021-07-19,AP,1628,2744,22,71152,45546
2021-07-20,AP,2498,2201,24,88149,109285
2021-07-21,AP,2527,2412,19,86280,70904
2021-07-22,AP,1843,2199,12,70727,79423
2021-07-23,AP,1747,2365,14,65920,53048
2021-07-24,AP,2174,2737,18,74820,38470
2021-07-25,AP,2252,2440,15,84858,3039
2021-07-26,AP,1627,2017,17,57672,822451
2021-07-27,AP,1540,2304,19,61298,93619
2021-07-28,AP,2010,1956,20,70695,31478
2021-07-29,AP,2107,1807,20,78784,45383
2021-07-30,AP,2068,2127,22,80641,44542
2021-07-31,AP,2058,2053,23,78992,335448
2021-08-01,AP,2287,2430,18,85856,15065
2021-08-02,AP,1546,1968,15,59641,269722
2021-08-03,AP,1546,1940,18,69606,105809
2021-08-04,AP,2442,2412,16,85822,109474
2021-08-05,AP,2145,2003,24,82297,103660
2021-08-06,AP,2209,1896,22,81505,429890
2021-08-07,AP,1908,2103,23,80376,159800
2021-08-08,AP,2050,2458,18,85283,53513
2021-08-09,AP,1413,1795,18,54455,100013
2021-08-10,AP,1461,2113,15,63849,192889
2021-08-11,AP,1869,2316,18,71030,69159
2021-08-12,AP,1859,1575,13,70757,79246
2021-08-13,AP,1746,1648,20,73341,379752
2021-08-14,AP,1535,2075,16,69088,162095
2021-08-15,AP,1506,1835,16,65500,40179
2021-08-16,AP,909,1543,13,46962,212605
2021-08-17,AP,1063,1929,11,59198,198626
2021-08-18,AP,1433,1815,15,68041,144603
2021-08-19,AP,1501,1697,10,67716,123001
2021-08-20,AP,1435,1695,6,69173,29723
2021-08-21,AP,1217,1535,13,61678,132905
2021-08-22,AP,1085,1541,8,57745,9086
2021-08-23,AP,1002,1508,12,47972,130136
2021-08-24,AP,1248,1715,15,58890,146136
2021-08-25,AP,1601,1201,16,71532,113898
2021-08-26,AP,1539,1140,12,67590,203397
2021-08-27,AP,1515,903,10,68865,166238
2021-08-28,AP,1321,1499,19,64461,0
2021-08-29,AP,1557,1213,18,64550,717813
2021-08-30,AP,878,1182,13,41173,258292
2021-08-31,AP,1115,1265,19,52319,842037
2021-09-01,AP,1186,1396,10,56155,220512
2021-09-02,AP,1378,1139,10,59566,74670
2021-09-03,AP,1520,1290,10,64739,30897
2021-09-04,AP,1502,1525,16,63717,42530
2021-09-05,AP,1623,1340,8,65596,16375
2021-09-06,AP,739,1333,14,43594,303169
2021-09-07,AP,1178,1266,10,54970,82808
2021-09-08,AP,1361,1288,15,61363,24772
2021-09-09,AP,1439,1311,14,62856,14803
2021-09-10,AP,1608,1107,6,67911,5178
2021-09-11,AP,1145,1090,17,49581,464468
2021-09-12,AP,1190,1226,11,45533,810020
2021-09-13,AP,864,1310,12,38746,254794
2021-09-14,AP,1125,1356,9,49568,110356
2021-09-15,AP,1445,1243,11,62252,63590
2021-09-16,AP,1367,1248,14,61178,115939
2021-09-17,AP,1393,1296,8,60350,593057
2021-09-18,AP,1174,1309,9,55525,167025
2021-09-19,AP,1337,1282,9,68568,10358
2021-09-20,AP,839,1142,8,41679,367476
2021-09-21,AP,1179,1651,11,50737,197443
2021-09-22,AP,1365,1466,8,56720,69515
2021-09-23,AP,1171,1207,11,55251,132411
2021-09-24,AP,1246,1450,10,55323,54096
2021-09-25,AP,1167,1487,7,55307,28896
2021-09-26,AP,1184,1333,11,58545,91018
2021-09-27,AP,618,1178,6,38069,305067
2021-09-28,AP,771,1333,8,45592,186756
2021-09-29,AP,1084,1328,13,57345,401430
2021-09-30,AP,1010,1149,13,58054,165991
2021-10-01,AP,809,1160,10,56463,363895
2021-10-02,AP,865,1424,9,50304,244836
2021-10-03,AP,765,973,9,45481,49983
2021-10-04,AP,429,1029,4,30515,208386
2021-10-05,AP,671,1272,11,41523,70025
2021-10-06,AP,800,1178,9,46558,48937
2021-10-07,AP,643,839,8,48028,85972
2021-10-08,AP,693,927,6,48235,326630
2021-10-09,AP,629,797,8,45818,249339
2021-10-10,AP,624,810,4,38312,61538
2021-10-11,AP,310,994,2,23022,171617
2021-10-12,AP,503,817,12,32846,238554
2021-10-13,AP,517,826,8,38786,181142
2021-10-14,AP,540,557,10,40350,197034
2021-10-15,AP,586,712,9,44946,17635
2021-10-16,AP,332,585,7,29243,116872
2021-10-17,AP,432,586,5,31712,15773
2021-10-18,AP,332,651,6,30219,269925
2021-10-19,AP,483,534,4,40191,116994
2021-10-20,AP,523,608,3,44086,641213
2021-10-21,AP,493,552,7,41820,188571
2021-10-22,AP,478,574,6,43494,189593
2021-10-23,AP,396,566,6,40855,179986
2021-10-24,AP,400,516,4,37744,128984
2021-10-25,AP,295,560,7,27641,209349
2021-10-26,AP,415,584,6,33944,235329
2021-10-27,AP,567,437,8,39545,214244
2021-10-28,AP,381,414,1,38896,228637
2021-10-29,AP,481,385,2,39604,172520
2021-10-30,AP,349,535,2,35054,142434
2021-10-31,AP,385,675,4,39848,20497
2020-04-02,AR,1,0,0,0,0
2020-04-03,AR,0,0,0,0,0
2020-04-04,AR,0,0,0,0,0
2020-04-05,AR,0,0,0,0,0
2020-04-06,AR,0,0,0,0,0
2020-04-07,AR,0,0,0,0,0
2020-04-08,AR,0,0,0,0,0
2020-04-09,AR,0,0,0,0,0
2020-04-10,AR,0,0,0,0,0
2020-04-11,AR,0,0,0,0,0
2020-04-12,AR,0,0,0,0,0
2020-04-13,AR,0,0,0,206,0
2020-04-14,AR,0,0,0,74,0
2020-04-15,AR,0,1,0,0,0
2020-04-16,AR,0,0,0,0,0
2020-04-17,AR,0,0,0,83,0
2020-04-18,AR,0,0,0,26,0
2020-04-19,AR,0,0,0,0,0
2020-04-20,AR,0,0,0,50,0
2020-04-21,AR,0,0,0,15,0
2020-04-22,AR,0,0,0,42,0
2020-04-23,AR,0,0,0,0,0
2020-04-24,AR,0,0,0,30,0
2020-04-25,AR,0,0,0,0,0
2020-04-26,AR,0,0,0,42,0
2020-04-27,AR,0,0,0,16,0
2020-04-28,AR,0,0,0,26,0
2020-04-29,AR,0,0,0,52,0
2020-04-30,AR,0,0,0,32,0
2020-05-01,AR,0,0,0,30,0
2020-05-02,AR,0,0,0,0,0
2020-05-03,AR,0,0,0,86,0
2020-05-04,AR,0,0,0,59,0
2020-05-05,AR,0,0,0,101,0
2020-05-06,AR,0,0,0,69,0
2020-05-07,AR,0,0,0,105,0
2020-05-08,AR,0,0,0,210,0
2020-05-09,AR,0,0,0,243,0
2020-05-10,AR,0,0,0,226,0
2020-05-11,AR,0,0,0,255,0
2020-05-12,AR,0,0,0,179,0
2020-05-13,AR,0,0,0,226,0
2020-05-14,AR,0,0,0,194,0
2020-05-15,AR,0,0,0,265,0
2020-05-16,AR,0,0,0,221,0
2020-05-17,AR,0,0,0,186,0
2020-05-18,AR,0,0,0,313,0
2020-05-19,AR,0,0,0,279,0
2020-05-20,AR,0,0,0,216,0
2020-05-21,AR,0,0,0,281,0
2020-05-22,AR,0,0,0,406,0
2020-05-23,AR,0,0,0,362,0
2020-05-24,AR,1,0,0,222,0
2020-05-25,AR,0,0,0,569,0
2020-05-26,AR,0,0,0,322,0
2020-05-27,AR,0,0,0,117,0
2020-05-28,AR,1,0,0,548,0
2020-05-29,AR,0,0,0,504,0
2020-05-30,AR,1,0,0,529,0
2020-05-31,AR,0,0,0,266,0
2020-06-01,AR,19,0,0,485,0
2020-06-02,AR,2,0,0,311,0
2020-06-03,AR,9,0,0,472,0
2020-06-04,AR,5,0,0,474,0
2020-06-05,AR,4,0,0,765,0
2020-06-06,AR,2,0,0,471,0
2020-06-07,AR,3,0,0,255,0
2020-06-08,AR,6,0,0,496,0
2020-06-09,AR,0,1,0,443,0
2020-06-10,AR,4,2,0,580,0
2020-06-11,AR,6,0,0,444,0
2020-06-12,AR,19,0,0,568,0
2020-06-13,AR,5,2,0,471,0
2020-06-14,AR,3,1,0,0,0
2020-06-15,AR,4,0,0,935,0
2020-06-16,AR,4,0,0,705,0
2020-06-17,AR,4,3,0,472,0
2020-06-18,AR,0,1,0,0,0
2020-06-19,AR,32,3,0,1378,0
2020-06-20,AR,0,1,0,513,0
2020-06-21,AR,4,6,0,633,0
2020-06-22,AR,9,1,0,645,0
2020-06-23,AR,10,16,0,599,0
2020-06-24,AR,2,0,1,540,0
2020-06-25,AR,12,4,0,336,0
2020-06-26,AR,2,7,0,616,0
2020-06-27,AR,3,5,0,733,0
2020-06-28,AR,5,6,0,388,0
2020-06-29,AR,5,1,0,698,0
2020-06-30,AR,4,1,0,528,0
2020-07-01,AR,4,4,0,619,0
2020-07-02,AR,37,5,0,584,0
2020-07-03,AR,20,4,0,477,0
2020-07-04,AR,7,1,0,652,0
2020-07-05,AR,10,2,0,239,0
2020-07-06,AR,1,14,1,837,0
2020-07-07,AR,6,13,0,427,0
2020-07-08,AR,11,4,0,509,0
2020-07-09,AR,15,11,0,651,0
2020-07-10,AR,33,0,0,602,0
2020-07-11,AR,6,5,0,1088,0
2020-07-12,AR,19,13,0,598,0
2020-07-13,AR,27,7,1,1171,0
2020-07-14,AR,75,8,0,1116,0
2020-07-15,AR,29,0,0,812,0
2020-07-16,AR,52,0,0,811,0
2020-07-17,AR,66,22,0,996,0
2020-07-18,AR,41,99,0,1616,0
2020-07-19,AR,90,8,0,1246,0
2020-07-20,AR,50,3,0,1189,0
2020-07-21,AR,68,18,0,1295,0
2020-07-22,AR,91,11,0,3214,0
2020-07-23,AR,42,20,0,3894,0
2020-07-24,AR,65,58,0,4455,0
2020-07-25,AR,70,36,0,4526,0
2020-07-26,AR,32,77,0,1697,0
